latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,no_of_days_since_lastreview
1.28104,103.78755,2,85,1,1,1.0,32,356,15
1.27952,103.78728,2,144,1,0,0.0,14,365,1887
1.31406,103.88269,1,139,2,35,3.41,16,127,16
1.31,103.82545,1,269,3,0,0.0,78,238,1887
1.3113,103.8273,1,250,5,0,0.0,76,300,1887
1.28396,103.84156,2,69,90,0,0.0,112,326,1887
1.30616,103.83883,2,96,2,0,0.0,3,365,1887
1.30649,103.89457,2,62,1,33,2.94,8,65,20
1.31896,103.88079,1,131,30,1,0.15,274,321,193
1.27445,103.84507,1,156,30,1,0.14,274,326,208
1.27487,103.84506,1,194,30,0,0.0,274,331,1887
1.27562,103.84436,1,144,30,0,0.0,274,1,1887
1.27475,103.84499,1,146,30,1,0.23,274,347,129
1.32463,103.85207,1,178,3,67,5.93,2,100,10
1.28483,103.84296,2,160,2,59,5.4,6,239,8
1.28647,103.84291,2,85,4,13,1.17,6,254,10
1.28872,103.82821,1,381,2,14,1.32,8,303,56
1.29038,103.82842,1,381,2,34,3.2,16,290,28
1.30422,103.84949,2,140,1,8,0.78,64,365,114
1.30323,103.84943,1,160,1,12,1.29,64,361,16
1.30233,103.84894,2,90,1,12,1.1,64,363,164
1.30315,103.85086,2,75,1,19,1.79,64,353,25
1.31048,103.8724,3,25,1,15,1.52,109,343,19
1.28339,103.84331,2,60,90,0,0.0,112,355,1887
1.28874,103.84736,3,99,1,0,0.0,4,331,1887
1.31013,103.87247,3,26,1,1,0.1,109,360,310
1.34074,103.84061,2,58,1,7,1.09,1,345,3
1.30466,103.83906,1,331,90,0,0.0,1,180,1887
1.30981,103.8718,3,25,1,8,0.74,109,357,20
1.30603,103.9134,2,46,1,12,1.09,4,345,9
1.32214,103.8542,2,81,2,24,2.36,5,65,22
1.32219,103.85242,2,78,2,36,3.25,5,57,6
1.31196,103.88194,1,119,2,34,3.24,16,118,13
1.29681,103.83755,1,162,90,0,0.0,1,173,1887
1.31436,103.88318,1,181,7,15,1.58,203,321,43
1.31089,103.85954,2,89,5,9,0.87,4,0,57
1.31008,103.85881,2,99,6,1,0.1,4,0,297
1.3207,103.8525,1,179,3,45,4.09,8,49,4
1.30423,103.91612,2,60,1,2,1.18,2,170,37
1.31785,103.88493,1,150,3,11,1.15,1,0,171
1.29847,103.83448,2,200,2,30,2.85,16,309,32
1.29497,103.83906,2,106,1,7,0.68,1,87,234
1.32191,103.85393,2,58,2,42,4.13,5,77,2
1.31425,103.88727,2,87,2,47,4.42,26,147,6
1.31488,103.88588,2,72,2,50,4.89,26,191,7
1.31608,103.88732,2,72,2,25,2.35,26,221,15
1.31462,103.88666,2,58,2,29,3.02,26,210,51
1.3126,103.79622,3,40,7,2,0.24,8,141,185
1.31486,103.85239,1,168,20,2,1.09,141,365,42
1.30125,103.86032,2,75,1,1,0.1,8,360,305
1.3018,103.85977,2,100,1,0,0.0,8,364,1887
1.3019,103.8595,3,40,1,0,0.0,8,357,1887
1.30189,103.86171,3,40,1,3,0.31,8,365,144
1.30169,103.86007,3,40,1,0,0.0,8,359,1887
1.30149,103.85988,3,40,1,0,0.0,8,365,1887
1.30629,103.84726,2,60,5,18,1.78,2,108,18
1.27657,103.84677,1,250,2,5,1.46,2,309,59
1.32614,103.84958,1,168,30,1,1.0,141,365,17
1.31451,103.90077,2,37,3,28,3.12,6,145,17
1.28109,103.84631,2,200,3,11,1.82,5,304,11
1.31763,103.84843,1,81,3,21,2.02,15,41,14
1.27548,103.84428,1,310,30,0,0.0,274,345,1887
1.31527,103.8549,1,137,7,1,0.12,203,325,244
1.29331,103.84123,1,117,5,0,0.0,203,287,1887
1.29326,103.84106,1,137,7,0,0.0,203,327,1887
1.32336,103.85167,1,140,3,0,0.0,203,318,1887
1.32237,103.85228,1,140,3,1,0.18,203,318,168
1.30155,103.85351,1,228,3,2,0.49,203,219,17
1.32762,103.84899,1,228,3,0,0.0,203,257,1887
1.32708,103.84866,1,228,3,0,0.0,203,255,1887
1.32842,103.84738,1,228,3,0,0.0,203,251,1887
1.32697,103.84838,1,228,3,1,0.14,203,208,216
1.32104,103.85364,1,228,3,1,0.22,203,186,135
1.31168,103.88015,1,228,3,1,0.1,203,105,304
1.32324,103.85348,1,228,3,0,0.0,203,254,1887
1.31738,103.852,1,287,7,0,0.0,203,175,1887
1.31105,103.85561,1,289,7,0,0.0,203,175,1887
1.32367,103.85393,1,289,7,1,0.12,203,265,250
1.323,103.85198,1,289,7,0,0.0,203,262,1887
1.29954,103.84995,1,289,7,0,0.0,203,254,1887
1.32662,103.84693,1,289,7,0,0.0,203,264,1887
1.2815,103.84896,1,258,2,24,2.52,6,139,22
1.3147,103.88771,1,287,2,5,0.54,203,365,32
1.31482,103.8885,1,289,10,0,0.0,203,365,1887
1.31293,103.88842,1,258,2,5,0.55,203,358,79
1.31465,103.8876,1,289,10,1,0.15,203,365,198
1.31269,103.88767,1,289,10,0,0.0,203,365,1887
1.30262,103.84674,1,217,365,0,0.0,1,365,1887
1.31343,103.88903,1,289,10,0,0.0,203,365,1887
1.31332,103.88967,1,289,10,0,0.0,203,365,1887
1.31295,103.88791,1,289,10,0,0.0,203,365,1887
1.31481,103.88797,1,289,10,0,0.0,203,365,1887
1.31407,103.8877,1,289,10,0,0.0,203,365,1887
1.31326,103.88784,1,289,10,0,0.0,203,365,1887
1.28132,103.85366,2,100,60,0,0.0,41,365,1887
1.27476,103.84362,1,157,30,2,0.26,274,286,151
1.27459,103.8438,1,157,30,0,0.0,274,319,1887
1.27472,103.84536,1,151,30,3,0.31,274,182,108
1.32207,103.84228,1,158,3,11,1.15,2,100,8
1.28454,103.84312,2,181,2,1,0.19,13,136,153
1.28335,103.84189,2,56,90,0,0.0,59,289,1887
1.28376,103.84523,1,110,10,5,0.5,84,76,24
1.31089,103.87805,2,69,1,3,0.5,9,347,111
1.32214,103.88531,2,75,2,0,0.0,1,365,1887
1.31281,103.86207,1,99,1,0,0.0,64,365,1887
1.30468,103.84924,1,140,1,4,0.41,64,365,178
1.31117,103.86204,2,119,1,6,0.59,64,365,120
1.31115,103.86022,1,99,1,1,0.28,64,365,107
1.31257,103.86213,1,99,1,2,0.21,64,365,214
1.31252,103.86051,1,90,1,0,0.0,64,363,1887
1.31235,103.86159,1,81,1,0,0.0,64,365,1887
1.3125,103.86129,1,50,1,8,0.75,64,365,30
1.31218,103.86068,1,56,1,5,0.47,64,365,114
1.31728,103.8853,1,146,2,52,4.98,5,5,13
1.28319,103.83608,2,69,4,3,0.28,3,0,225
1.28427,103.83467,2,81,4,1,0.11,3,0,282
1.31457,103.89749,1,178,3,4,0.38,141,52,103
1.31513,103.89773,1,137,3,14,1.45,141,48,5
1.31603,103.89736,1,137,3,8,0.78,141,49,34
1.31514,103.89768,1,178,3,1,0.1,141,43,311
1.3143,103.8975,1,100,3,2,0.21,203,41,240
1.31384,103.89886,1,108,2,2,0.24,203,48,237
1.31559,103.89701,1,100,3,3,0.34,203,41,121
1.31404,103.89735,1,100,2,1,0.15,203,51,193
1.31556,103.89677,1,168,2,1,0.22,203,45,132
1.31545,103.89822,1,168,3,0,0.0,203,48,1887
1.31418,103.89679,1,199,2,1,0.1,203,49,308
1.31601,103.89885,1,168,2,3,0.31,203,45,144
1.31389,103.89827,1,168,3,0,0.0,203,52,1887
1.31079,103.86213,1,56,1,0,0.0,64,365,1887
1.31217,103.86073,1,81,1,2,0.21,64,365,29
1.30637,103.84784,1,168,15,3,0.33,141,365,220
1.31161,103.89659,1,200,15,0,0.0,141,364,1887
1.31223,103.90045,1,100,3,1,0.15,79,51,195
1.31093,103.89927,1,100,3,5,0.54,79,41,156
1.31235,103.89935,1,100,3,0,0.0,79,65,1887
1.3111,103.89987,1,100,3,1,0.5,79,41,58
1.28191,103.84675,1,169,1,1,0.13,13,0,226
1.31609,103.89828,1,168,3,0,0.0,79,43,1887
1.28299,103.84677,1,140,3,4,0.52,13,0,206
1.28288,103.84675,1,137,1,19,1.87,13,0,188
1.31523,103.89855,1,168,3,1,0.1,114,45,299
1.31468,103.89749,1,199,3,0,0.0,79,49,1887
1.31463,103.89867,1,200,3,0,0.0,79,52,1887
1.31426,103.89816,1,200,3,2,0.2,114,52,189
1.31464,103.89719,1,168,3,0,0.0,79,48,1887
1.28336,103.84643,1,142,1,16,1.5,13,0,182
1.31418,103.89843,1,168,3,0,0.0,79,45,1887
1.31454,103.89754,1,168,3,0,0.0,79,52,1887
1.31471,103.89824,1,168,3,0,0.0,79,45,1887
1.28652,103.84744,1,287,2,27,3.36,3,48,9
1.31535,103.89757,1,168,3,0,0.0,45,43,1887
1.31397,103.8986,1,199,3,0,0.0,45,49,1887
1.31538,103.89841,1,168,3,0,0.0,45,52,1887
1.31406,103.89815,1,168,3,0,0.0,45,48,1887
1.31453,103.89811,1,168,3,0,0.0,45,52,1887
1.31434,103.89828,1,168,3,0,0.0,45,45,1887
1.31567,103.89676,1,168,3,0,0.0,45,45,1887
1.31425,103.89899,1,168,2,0,0.0,203,43,1887
1.31542,103.89759,1,168,2,3,0.74,203,52,93
1.32602,103.84621,2,169,4,15,1.5,8,80,27
1.31426,103.89883,1,150,1,6,0.58,67,363,234
1.31576,103.89825,1,140,3,10,1.01,67,305,27
1.32106,103.85285,2,60,2,19,1.84,5,82,5
1.29231,103.84014,1,235,1,7,0.67,5,72,34
1.29597,103.80552,1,169,5,0,0.0,7,331,1887
1.28282,103.83455,2,56,4,1,0.13,3,0,238
1.31569,103.89716,1,179,1,8,1.09,67,360,37
1.30995,103.87767,1,281,5,0,0.0,113,336,1887
1.31434,103.89873,1,187,2,0,0.0,157,43,1887
1.31442,103.8969,1,181,2,1,0.4,157,49,73
1.31561,103.89758,1,181,2,0,0.0,157,49,1887
1.31466,103.89742,1,169,3,2,0.63,157,48,19
1.31523,103.89751,1,169,2,0,0.0,157,45,1887
1.31591,103.89707,1,169,2,1,0.1,157,45,304
1.31567,103.89858,1,169,2,1,0.09,157,52,317
1.3112,103.87613,1,187,2,3,1.5,157,334,43
1.3114,103.87822,1,187,2,0,0.0,157,337,1887
1.30996,103.87821,1,187,2,1,0.79,157,317,36
1.30975,103.87627,1,187,3,1,1.0,157,318,22
1.30972,103.87796,1,187,3,0,0.0,157,290,1887
1.30991,103.87768,1,187,2,0,0.0,157,319,1887
1.31053,103.87684,1,250,2,1,0.13,157,347,233
1.31029,103.87671,1,268,3,1,0.27,157,305,111
1.31023,103.87804,1,287,2,0,0.0,157,333,1887
1.31043,103.8766,1,250,2,1,0.17,157,299,177
1.31106,103.87764,1,260,2,1,0.2,157,317,148
1.31116,103.87651,1,260,2,0,0.0,157,322,1887
1.3102,103.87809,1,200,3,12,1.18,67,365,103
1.30418,103.8508,1,140,1,1,0.1,64,363,310
1.30447,103.85053,1,90,1,6,0.59,64,359,66
1.31176,103.79587,3,35,7,2,0.24,8,146,192
1.30288,103.85179,1,200,7,13,1.49,141,219,20
1.321,103.86211,1,200,25,8,0.94,141,254,40
1.28341,103.84499,1,139,1,26,2.61,13,0,188
1.28364,103.84501,1,140,1,13,1.31,13,0,183
1.32134,103.85346,1,200,20,1,0.2,141,261,146
1.32839,103.84846,1,200,5,7,0.83,141,251,21
1.31681,103.85102,1,237,7,0,0.0,141,167,1887
1.32167,103.86454,1,299,5,1,0.14,141,262,207
1.30001,103.8448,1,250,2,50,4.78,2,3,4
1.32254,103.86481,1,299,25,4,1.97,141,262,23
1.32137,103.86486,1,299,25,3,0.35,141,262,37
1.32564,103.84796,1,287,20,1,0.2,141,365,146
1.31426,103.89682,1,144,4,1,0.13,114,49,233
1.31382,103.89699,1,146,28,0,0.0,114,365,1887
1.31577,103.89715,1,187,3,6,0.6,141,49,59
1.31554,103.8974,1,200,3,1,0.14,114,55,206
1.31404,103.89807,1,187,3,1,0.14,141,55,210
1.31443,103.89703,1,200,1,9,0.89,67,365,170
1.31583,103.89687,1,99,3,0,0.0,141,44,1887
1.31439,103.89855,1,87,3,4,0.38,141,41,8
1.29747,103.8393,1,118,2,22,2.43,48,329,22
1.29649,103.83978,1,135,2,8,1.1,18,319,93
1.29984,103.85272,2,131,1,0,0.0,1,0,1887
1.31687,103.89058,1,368,1,1,0.1,1,88,311
1.31403,103.89693,1,228,3,1,0.45,203,55,64
1.3143,103.89824,1,100,14,2,0.19,67,358,12
1.32216,103.85202,1,133,2,17,2.55,2,109,14
1.30135,103.85107,2,62,1,0,0.0,4,0,1887
1.29704,103.83956,2,83,2,12,1.3,27,345,65
1.29512,103.83996,1,108,2,7,1.16,27,346,20
1.29562,103.83815,2,87,2,2,0.21,28,342,277
1.2971,103.84013,2,87,2,14,1.42,28,339,16
1.29905,103.8465,1,368,5,45,4.43,15,147,4
1.30129,103.8403,2,53,90,0,0.0,3,365,1887
1.30139,103.83935,1,136,90,0,0.0,3,365,1887
1.30227,103.83927,1,122,90,0,0.0,3,365,1887
1.31441,103.89884,1,100,3,0,0.0,45,51,1887
1.31519,103.89822,1,101,3,0,0.0,45,41,1887
1.31589,103.89744,1,101,3,0,0.0,45,65,1887
1.31395,103.89759,1,101,3,0,0.0,45,41,1887
1.3161,103.89903,1,100,28,4,0.48,157,51,59
1.31468,103.8974,1,100,2,6,0.63,157,41,4
1.31461,103.89855,1,99,2,3,0.37,157,65,181
1.31591,103.89891,1,100,2,3,1.32,157,41,44
1.3098,103.87656,1,281,5,0,0.0,113,337,1887
1.31034,103.87601,1,281,5,0,0.0,113,319,1887
1.31134,103.87786,1,281,5,0,0.0,113,290,1887
1.31161,103.87813,1,281,5,0,0.0,113,318,1887
1.31112,103.87662,1,281,5,0,0.0,113,317,1887
1.31189,103.87734,1,300,5,0,0.0,113,347,1887
1.31317,103.88788,1,300,5,1,0.11,113,322,277
1.31156,103.87808,1,300,5,0,0.0,113,317,1887
1.31019,103.87775,1,300,5,0,0.0,113,299,1887
1.30966,103.87756,1,300,5,0,0.0,113,305,1887
1.31109,103.87638,1,300,5,0,0.0,113,322,1887
1.31538,103.89852,1,128,5,0,0.0,113,51,1887
1.3159,103.89837,1,131,5,0,0.0,113,41,1887
1.31599,103.89816,1,128,5,0,0.0,113,65,1887
1.31607,103.89896,1,131,5,0,0.0,113,41,1887
1.31574,103.89856,1,185,5,0,0.0,113,48,1887
1.31566,103.89737,1,185,5,0,0.0,113,45,1887
1.31548,103.89668,1,228,5,0,0.0,113,52,1887
1.31565,103.89852,1,187,5,0,0.0,113,45,1887
1.31417,103.89686,1,199,5,1,0.17,113,43,176
1.31524,103.89684,1,187,5,0,0.0,113,52,1887
1.31593,103.89827,1,137,3,26,2.68,141,41,16
1.3147,103.89829,1,137,3,16,1.67,141,39,29
1.3264,103.84342,1,276,2,30,2.89,4,311,25
1.31524,103.89713,1,119,1,0,0.0,67,365,1887
1.31593,103.89711,1,100,3,3,0.47,67,364,124
1.31041,103.87337,3,21,1,1,0.24,109,360,123
1.30956,103.87175,3,21,1,1,0.31,109,359,95
1.30985,103.8719,3,21,1,0,0.0,109,360,1887
1.30958,103.87341,3,21,1,7,0.7,109,360,73
1.3105,103.87398,3,24,1,1,0.14,109,360,219
1.31924,103.77288,2,56,1,21,2.13,1,115,19
1.29676,103.83445,1,181,2,3,0.76,8,307,23
1.29701,103.83823,1,118,2,11,1.17,48,341,79
1.29924,103.83784,1,290,30,2,0.2,274,291,137
1.31577,103.88132,2,33,18,0,0.0,59,359,1887
1.29087,103.77683,2,28,90,2,0.45,3,114,12
1.28466,103.84304,2,140,2,0,0.0,8,167,1887
1.30965,103.86297,2,40,28,0,0.0,59,362,1887
1.31356,103.88232,2,35,18,2,0.26,83,359,149
1.27442,103.84574,1,156,30,0,0.0,274,333,1887
1.29678,103.80632,1,158,30,0,0.0,274,269,1887
1.31381,103.85424,1,137,3,2,0.35,157,332,146
1.31437,103.85454,1,136,3,0,0.0,157,325,1887
1.306,103.84805,1,137,7,0,0.0,157,243,1887
1.31062,103.85919,1,219,7,1,0.18,114,307,167
1.28179,103.844,1,135,7,1,0.12,40,365,254
1.31556,103.85753,1,135,3,0,0.0,157,334,1887
1.32569,103.84478,1,137,7,1,0.23,157,320,129
1.32062,103.86558,1,137,7,0,0.0,157,335,1887
1.27679,103.84677,1,294,90,3,0.32,1,89,214
1.3145,103.8989,1,100,1,2,0.21,67,364,58
1.31553,103.89898,1,119,5,2,0.21,67,365,268
1.31593,103.89685,1,101,1,4,0.94,67,365,21
1.31412,103.89845,1,119,7,0,0.0,67,365,1887
1.31399,103.89704,1,119,24,0,0.0,67,365,1887
1.29659,103.8885,2,58,90,0,0.0,2,93,1887
1.3148,103.84786,1,175,7,0,0.0,2,0,1887
1.27993,103.84882,1,258,2,36,3.69,6,104,16
1.32757,103.84867,1,131,10,1,0.19,141,342,160
1.29437,103.83011,1,142,2,3,0.33,26,262,164
1.302,103.84768,1,249,90,0,0.0,1,178,1887
1.29442,103.82795,1,139,2,1,0.15,26,294,203
1.2942,103.82977,1,115,2,5,0.49,26,235,221
1.32794,103.86465,1,200,5,3,1.14,141,304,43
1.32153,103.85178,1,137,7,0,0.0,157,339,1887
1.29488,103.82768,1,111,2,0,0.0,26,328,1887
1.30202,103.84712,1,150,14,0,0.0,157,309,1887
1.29454,103.82773,1,137,7,0,0.0,157,151,1887
1.28407,103.83211,1,132,2,0,0.0,26,314,1887
1.28393,103.83031,1,106,2,5,0.52,26,326,209
1.28308,103.83131,1,118,2,1,0.15,26,0,201
1.29338,103.8428,1,137,3,1,0.26,157,287,114
1.2942,103.8418,1,137,3,0,0.0,157,325,1887
1.29462,103.84329,1,135,3,1,0.34,157,327,86
1.28256,103.83208,1,111,2,2,0.27,26,349,193
1.2952,103.80594,1,125,30,2,0.36,274,313,26
1.29021,103.84489,1,340,3,44,4.33,2,234,6
1.31269,103.79584,3,40,7,2,0.23,8,159,157
1.3117,103.79627,3,35,7,6,0.79,8,163,23
1.32822,103.84867,1,137,5,0,0.0,157,342,1887
1.32802,103.84711,1,136,3,1,1.0,157,338,27
1.30142,103.84993,1,137,3,1,0.12,157,260,254
1.3236,103.85148,1,137,4,0,0.0,157,322,1887
1.32187,103.85201,1,131,3,1,0.83,157,316,34
1.32867,103.84917,1,135,5,0,0.0,157,121,1887
1.32666,103.84696,1,137,10,1,0.17,157,365,179
1.31465,103.8542,1,187,3,0,0.0,157,329,1887
1.31378,103.85413,1,190,3,0,0.0,157,155,1887
1.31265,103.85253,1,199,3,2,0.47,157,247,46
1.31569,103.8857,1,200,20,0,0.0,157,365,1887
1.31184,103.8591,1,161,3,8,0.96,157,305,17
1.28114,103.78763,2,50,14,4,0.59,32,318,30
1.29983,103.83303,1,144,90,1,0.81,274,240,35
1.30846,103.82857,1,204,30,4,0.49,274,271,150
1.31874,103.88261,1,310,30,0,0.0,274,301,1887
1.31765,103.84465,1,381,30,3,0.34,274,0,120
1.2838,103.84235,3,100,1,2,0.31,6,358,139
1.28273,103.84243,3,50,1,3,0.32,6,358,239
1.32735,103.84936,1,167,30,1,0.14,274,252,212
1.30359,103.78392,1,290,89,0,0.0,45,364,1887
1.28385,103.84356,2,150,1,0,0.0,6,287,1887
1.27483,103.84361,1,310,30,0,0.0,274,0,1887
1.28354,103.84243,3,50,1,14,1.48,6,362,160
1.28199,103.84353,3,100,1,21,2.12,6,361,43
1.28287,103.8422,2,300,1,0,0.0,6,335,1887
1.27282,103.80743,1,340,30,0,0.0,274,0,1887
1.31438,103.88727,2,58,2,2,2.0,26,210,1
1.30619,103.85003,1,150,2,41,4.07,2,0,4
1.31315,103.85907,2,22,3,20,2.7,3,306,19
1.28321,103.84494,1,125,7,6,0.67,40,350,127
1.28209,103.8449,1,125,7,6,0.7,40,362,34
1.29927,103.86056,1,343,3,6,0.64,3,255,16
1.31456,103.88629,2,72,2,23,2.28,26,221,14
1.28012,103.85203,2,86,90,0,0.0,41,365,1887
1.29887,103.86068,1,362,3,3,2.2,3,262,25
1.31086,103.87952,1,179,1,14,1.56,3,254,33
1.30432,103.78331,1,194,2,4,0.44,1,36,19
1.29651,103.8288,2,119,1,37,3.71,2,3,13
1.30428,103.84976,1,90,1,2,0.47,64,365,17
1.28153,103.84684,1,156,5,16,1.77,40,357,28
1.2821,103.84682,1,135,7,2,0.27,40,338,185
1.2831,103.8448,1,156,7,10,1.08,40,356,7
1.28298,103.84294,2,240,2,0,0.0,8,138,1887
1.29439,103.83069,2,44,1,40,4.55,6,57,16
1.29637,103.82968,2,43,1,35,4.1,6,44,20
1.29648,103.8292,2,44,1,33,3.84,6,71,23
1.29426,103.83074,2,62,1,32,3.74,6,42,19
1.29463,103.83065,2,71,1,29,3.28,6,67,14
1.29453,103.82983,2,56,1,34,3.91,6,65,15
1.3174,103.84694,1,169,2,23,2.35,38,126,13
1.31289,103.85641,1,250,2,28,3.72,6,161,15
1.30054,103.86239,1,200,2,11,1.13,5,66,16
1.31291,103.8798,1,168,1,15,1.58,5,25,14
1.3148,103.83936,2,50,2,18,2.3,1,12,8
1.28448,103.82892,1,135,1,3,0.38,3,250,24
1.31631,103.88804,2,87,2,2,0.23,26,147,46
1.31561,103.88788,2,72,2,4,0.66,26,191,49
1.31481,103.88593,2,51,2,14,1.57,26,211,2
1.27459,103.84457,1,310,14,1,1.0,274,0,27
1.29615,103.83777,1,150,2,36,3.65,3,310,18
1.31497,103.89055,2,94,4,9,1.0,2,40,28
1.29782,103.83335,1,156,1,0,0.0,3,26,1887
1.3152,103.89814,1,87,3,5,0.84,141,62,31
1.27578,103.84394,1,156,30,0,0.0,274,83,1887
1.31489,103.88514,1,131,90,1,0.33,274,349,89
1.32081,103.86483,1,299,25,0,0.0,141,365,1887
1.32219,103.86495,1,299,5,1,0.49,141,262,59
1.32232,103.86342,1,299,25,2,0.24,141,265,44
1.32362,103.85361,1,200,3,2,0.25,157,330,36
1.32218,103.85344,1,208,3,1,0.24,157,254,121
1.32408,103.85408,1,200,3,0,0.0,157,259,1887
1.3229,103.85231,1,199,3,0,0.0,157,301,1887
1.32264,103.85336,1,200,3,0,0.0,157,275,1887
1.32287,103.85192,1,200,3,4,0.6,157,260,19
1.30122,103.85201,1,200,5,0,0.0,157,217,1887
1.31356,103.84615,2,60,1,24,2.54,4,342,18
1.29663,103.82879,1,119,5,2,0.23,2,0,237
1.31389,103.84658,2,58,1,19,1.95,4,158,33
1.31473,103.84831,2,58,1,18,1.92,4,158,17
1.27529,103.84583,1,142,30,2,0.25,274,271,211
1.32038,103.86425,1,197,7,0,0.0,157,254,1887
1.28198,103.84667,1,139,1,10,1.04,13,0,106
1.27537,103.84558,1,151,30,1,0.49,274,252,59
1.30007,103.85163,1,237,7,2,1.07,141,256,45
1.30156,103.85031,1,237,30,1,0.38,141,254,77
1.31545,103.89888,1,99,3,1,0.2,141,65,151
1.31638,103.89989,2,60,1,6,0.66,1,0,91
1.29684,103.83842,2,50,7,17,1.76,1,0,34
1.30815,103.86075,2,44,28,1,0.11,59,355,260
1.28239,103.83594,2,75,4,1,0.1,2,0,289
1.28468,103.83448,2,60,4,0,0.0,2,0,1887
1.33202,103.84497,2,50,2,11,1.18,3,0,180
1.30857,103.85235,1,165,6,0,0.0,1,353,1887
1.31553,103.84747,1,160,2,27,3.12,4,318,6
1.31344,103.7948,2,50,1,2,0.21,3,0,268
1.31505,103.88332,1,100,90,20,2.05,1,49,165
1.31266,103.80636,1,200,90,0,0.0,1,0,1887
1.28105,103.85168,1,350,2,22,2.32,2,87,2
1.27513,103.84672,1,160,1,2,0.24,1,0,236
1.33329,103.845,2,56,90,2,0.21,3,0,274
1.28082,103.85274,2,200,2,16,1.72,2,106,24
1.28469,103.84332,2,118,1,7,0.75,5,308,18
1.27337,103.84728,1,169,30,1,1.0,274,264,8
1.27355,103.84386,1,146,30,0,0.0,274,286,1887
1.27958,103.82807,2,143,1,0,0.0,1,90,1887
1.31149,103.86313,2,40,18,1,0.16,83,362,186
1.33342,103.84335,2,50,2,5,0.53,3,0,256
1.30035,103.86185,2,81,2,19,2.01,5,65,8
1.31281,103.87883,1,156,3,0,0.0,157,326,1887
1.2748,103.84544,1,146,30,0,0.0,274,353,1887
1.28047,103.84634,2,124,1,0,0.0,1,0,1887
1.27315,103.84504,1,151,30,0,0.0,274,146,1887
1.2753,103.8458,1,310,18,1,0.88,274,22,32
1.29389,103.83754,1,287,1,54,5.83,7,5,18
1.30974,103.86077,2,43,18,0,0.0,59,359,1887
1.30099,103.85038,1,175,1,0,0.0,1,0,1887
1.27851,103.84739,1,378,2,9,1.02,1,73,61
1.29505,103.82647,1,300,1,34,3.66,2,338,11
1.27538,103.84635,1,151,30,1,0.16,274,248,180
1.28344,103.82968,1,124,1,13,1.36,30,312,23
1.27475,103.84374,1,146,30,1,0.38,274,278,76
1.27567,103.84497,1,147,30,1,0.48,274,250,60
1.27451,103.84416,1,156,30,1,0.53,274,242,55
1.27523,103.84549,1,146,30,2,0.59,274,327,69
1.29297,103.82783,1,122,2,3,0.31,26,294,142
1.27479,103.84384,1,146,30,2,0.25,274,335,151
1.27518,103.84443,1,285,30,0,0.0,274,251,1887
1.27555,103.84533,1,310,30,1,0.13,274,240,233
1.31682,103.8778,2,300,1,1,0.1,1,0,287
1.27501,103.84524,1,290,30,1,0.14,274,299,218
1.28362,103.84153,2,75,90,0,0.0,83,356,1887
1.31149,103.86297,2,42,18,0,0.0,83,256,1887
1.29321,103.83014,1,85,1,45,5.02,1,84,6
1.27564,103.84422,1,156,30,0,0.0,274,331,1887
1.31429,103.88192,2,35,18,1,0.23,83,359,126
1.30126,103.84628,1,131,25,1,0.15,141,345,201
1.29436,103.82977,1,128,2,6,1.08,26,235,79
1.3062,103.84807,2,60,5,12,2.35,2,305,20
1.29393,103.83004,1,122,2,2,0.95,26,328,34
1.29409,103.82992,1,146,2,1,0.18,26,294,162
1.29481,103.83047,1,150,2,9,1.6,26,262,44
1.29544,103.80568,1,158,30,1,0.14,274,260,219
1.27302,103.84434,1,156,6,1,0.94,274,0,30
1.27439,103.84458,1,156,30,2,0.24,274,192,231
1.29049,103.81809,2,81,90,0,0.0,1,364,1887
1.28071,103.85129,1,200,90,2,0.21,1,300,262
1.29808,103.88788,2,90,5,3,1.29,1,154,52
1.30215,103.83863,1,340,6,1,0.16,6,312,187
1.31936,103.88279,2,81,1,4,0.5,2,348,16
1.28166,103.82997,1,125,2,1,0.22,24,312,135
1.28059,103.84938,1,250,2,16,1.95,38,289,18
1.29861,103.85747,2,365,1,0,0.0,9,279,1887
1.28301,103.83112,1,131,1,2,0.24,26,266,241
1.27549,103.84515,1,144,30,1,0.14,274,321,208
1.2739,103.84506,1,158,30,0,0.0,274,347,1887
1.27455,103.84574,1,156,30,2,0.39,274,308,16
1.30926,103.85255,1,190,1,53,5.64,4,242,9
1.30898,103.85098,1,171,1,37,4.01,4,289,12
1.28517,103.84305,2,65,90,1,0.11,59,356,282
1.31499,103.8842,1,142,1,50,5.47,4,302,6
1.29312,103.83046,1,122,1,14,1.73,30,235,26
1.27425,103.84518,1,156,30,0,0.0,274,318,1887
1.2961,103.82902,1,181,1,3,0.33,30,208,245
1.27556,103.84409,1,156,30,2,0.25,274,240,211
1.27442,103.84459,1,310,14,1,0.13,274,3,236
1.27585,103.84591,1,161,30,2,0.25,274,300,162
1.28179,103.83111,1,125,2,0,0.0,26,312,1887
1.27494,103.84435,1,146,30,1,0.34,274,349,87
1.2757,103.84431,1,290,30,0,0.0,274,300,1887
1.29735,103.82904,1,139,1,11,1.16,30,329,76
1.27506,103.84385,1,192,30,1,0.32,274,307,91
1.31113,103.86041,2,43,18,1,0.2,59,359,148
1.29484,103.83021,1,139,2,11,1.3,30,262,20
1.29305,103.83055,1,128,2,9,2.21,30,294,41
